23.14285714,57.57142857,4.22857143,1008.00000000
24.00000000,66.33333333,0.93333333,1011.16666667
23.50000000,62.50000000,4.93333333,1011.50000000
21.50000000,70.50000000,5.55000000,1009.00000000
22.33333333,61.16666667,12.03333333,1013.16666667
24.16666667,45.83333333,7.71666667,1016.16666667
20.33333333,67.66666667,3.70000000,1016.16666667
22.66666667,58.66666667,8.95000000,1015.00000000
23.42857143,58.14285714,17.45714286,1009.42857143
22.50000000,73.66666667,10.48333333,1011.00000000
29.16666667,36.33333333,6.80000000,1009.50000000
23.83333333,58.50000000,10.50000000,1008.33333333
25.25000000,50.25000000,9.71250000,1006.37500000
27.37500000,50.12500000,9.95000000,1007.62500000
27.00000000,48.75000000,10.88750000,1010.25000000
23.50000000,45.50000000,15.96250000,1010.62500000
24.14285714,44.57142857,12.95714286,1008.85714286
21.00000000,62.00000000,1.85000000,1009.00000000
22.42857143,62.71428571,7.41428571,1009.57142857
21.25000000,70.37500000,5.55000000,1009.75000000
23.50000000,54.75000000,11.11250000,1008.62500000
23.20000000,58.00000000,6.66000000,1008.60000000
25.37500000,45.50000000,4.40000000,1008.50000000
25.16666667,51.00000000,8.65000000,1009.50000000
26.20000000,45.60000000,8.14000000,1009.00000000
24.60000000,41.80000000,11.12000000,1007.80000000
25.60000000,31.00000000,15.56000000,1007.00000000
25.85714286,29.85714286,11.90000000,1006.14285714
29.14285714,23.28571429,10.31428571,1005.00000000
28.71428571,33.85714286,5.30000000,1006.00000000
30.16666667,30.50000000,8.65000000,1005.33333333
30.00000000,28.00000000,6.10000000,1006.71428571
30.00000000,24.20000000,7.78000000,1006.40000000
28.85714286,32.57142857,6.34285714,1007.57142857
30.20000000,29.20000000,10.00000000,1008.40000000
28.25000000,39.37500000,6.48750000,1007.00000000
28.25000000,41.37500000,6.25000000,1003.87500000
32.12500000,24.62500000,10.42500000,1000.00000000
29.20000000,24.20000000,6.66000000,1002.20000000
30.28571429,30.28571429,4.75714286,1002.85714286
28.28571429,31.28571429,3.97142857,1002.57142857
30.62500000,29.00000000,7.63750000,1003.37500000
27.66666667,38.66666667,13.88333333,1006.83333333
27.37500000,45.37500000,7.65000000,1010.00000000
28.62500000,44.12500000,4.62500000,1009.87500000
30.28571429,41.71428571,2.11428571,1008.57142857
31.14285714,38.28571429,3.70000000,1007.71428571
29.87500000,45.87500000,6.71250000,1008.37500000
31.14285714,31.42857143,13.48571429,1007.00000000
30.57142857,28.00000000,12.97142857,1005.42857143
32.12500000,26.37500000,7.87500000,1004.87500000
31.14285714,32.00000000,7.92857143,1004.85714286
31.85714286,15.85714286,12.68571429,1002.83333333
29.83333333,22.16666667,11.43333333,1001.20000000
28.57142857,31.57142857,9.00000000,999.42857143
32.85714286,31.42857143,2.91428571,999.00000000
32.62500000,31.12500000,3.01250000,1000.62500000
32.75000000,39.25000000,3.70000000,1001.62500000
32.87500000,33.25000000,7.17500000,1002.00000000
34.50000000,23.00000000,9.25000000,1001.16666667
34.28571429,26.00000000,8.98571429,1000.85714286
34.00000000,27.71428571,9.52857143,1000.14285714
30.75000000,30.37500000,14.81250000,999.87500000
29.85714286,40.14285714,5.82857143,1003.71428571
31.71428571,34.00000000,3.97142857,1003.57142857
32.28571429,34.28571429,4.77142857,1001.57142857
33.00000000,33.00000000,3.23750000,999.85714286
33.00000000,34.75000000,7.17500000,998.50000000
32.83333333,28.16666667,9.86666667,1000.33333333
31.40000000,42.20000000,12.96666667,999.00000000
35.33333333,22.33333333,15.75000000,999.66666667
36.40000000,24.20000000,7.40000000,998.40000000
36.00000000,19.00000000,11.37142857,998.66666667
36.75000000,22.12500000,17.58750000,998.62500000
37.50000000,23.33333333,13.56666667,997.16666667
38.42857143,27.42857143,11.38571429,996.42857143
38.71428571,22.42857143,10.31428571,998.14285714
37.80000000,21.20000000,10.74000000,998.20000000
35.85714286,31.57142857,8.72857143,999.14285714
35.33333333,29.00000000,8.33333333,1000.16666667
34.14285714,27.85714286,5.55714286,999.42857143
32.20000000,28.20000000,5.56000000,999.60000000
33.62500000,40.12500000,10.63750000,998.71428571
32.00000000,54.00000000,13.43750000,998.75000000
32.40000000,56.60000000,14.20000000,1001.00000000
35.60000000,47.00000000,12.24000000,999.60000000
35.85714286,42.57142857,5.02857143,999.85714286
37.16666667,36.50000000,9.86666667,998.00000000
31.28571429,61.71428571,10.04285714,997.28571429
34.00000000,49.25000000,7.41250000,998.00000000
34.20000000,57.40000000,13.34000000,997.00000000
36.16666667,40.00000000,11.41666667,995.16666667
36.62500000,42.75000000,8.10000000,995.12500000
30.16666667,61.66666667,16.35000000,1000.00000000
34.14285714,54.14285714,7.41428571,998.00000000
29.83333333,68.66666667,9.86666667,998.66666667
30.14285714,68.14285714,7.94285714,997.42857143
30.71428571,65.00000000,13.22857143,997.85714286
27.00000000,88.85714286,8.48571429,996.42857143
26.87500000,87.37500000,8.33750000,994.75000000
28.40000000,83.60000000,5.18000000,996.40000000
29.85714286,72.85714286,4.22857143,999.00000000
33.00000000,52.71428571,4.77142857,997.16666667
34.83333333,47.33333333,5.86666667,995.33333333
35.60000000,39.40000000,10.74000000,996.20000000
35.16666667,53.00000000,8.35000000,995.66666667
33.14285714,55.00000000,13.22857143,996.28571429
30.57142857,70.42857143,11.11428571,999.16666667
30.66666667,71.50000000,6.48333333,999.00000000
31.42857143,61.85714286,7.95714286,996.71428571
31.50000000,64.25000000,8.81250000,996.00000000
33.25000000,57.00000000,13.87500000,995.25000000
32.83333333,52.16666667,10.50000000,997.16666667
33.85714286,54.00000000,8.72857143,996.42857143
33.14285714,58.28571429,9.80000000,996.00000000
31.57142857,70.00000000,6.35714286,997.57142857
32.37500000,67.50000000,9.25000000,997.00000000
32.80000000,62.20000000,12.96000000,997.80000000
31.00000000,73.14285714,11.37142857,1000.57142857
31.16666667,77.33333333,7.10000000,1000.16666667
29.83333333,75.16666667,6.48333333,997.50000000
29.00000000,78.83333333,8.01666667,996.83333333
29.75000000,75.37500000,6.48750000,995.75000000
32.50000000,65.50000000,7.11666667,997.33333333
28.87500000,86.62500000,5.56250000,1000.00000000
31.75000000,70.25000000,12.06250000,998.87500000
30.75000000,71.62500000,4.81250000,997.37500000
31.75000000,73.25000000,13.53750000,998.37500000
29.87500000,83.87500000,9.00000000,999.00000000
31.12500000,78.37500000,8.65000000,998.00000000
31.75000000,76.00000000,5.55000000,995.00000000
30.50000000,73.50000000,9.26666667,995.33333333
26.83333333,90.66666667,4.93333333,999.16666667
28.20000000,88.00000000,2.24000000,996.40000000
29.50000000,80.33333333,4.33333333,996.83333333
31.85714286,70.71428571,3.97142857,998.00000000
29.71428571,84.14285714,3.97142857,997.14285714
28.33333333,84.50000000,8.01666667,995.16666667
30.00000000,73.85714286,5.57142857,995.42857143
30.14285714,79.00000000,4.22857143,997.28571429
32.28571429,67.42857143,6.08571429,998.14285714
31.00000000,77.42857143,4.77142857,997.14285714
30.50000000,75.66666667,8.01666667,996.50000000
28.83333333,78.50000000,9.86666667,996.66666667
30.00000000,73.50000000,5.55000000,998.00000000
31.57142857,66.42857143,11.11428571,999.42857143
32.50000000,62.33333333,10.81666667,1000.83333333
32.50000000,62.50000000,5.10000000,993.25000000
29.50000000,77.00000000,6.78333333,1001.00000000
27.16666667,90.66666667,4.01666667,1002.16666667
28.37500000,85.25000000,3.25000000,1001.87500000
28.50000000,84.00000000,6.16666667,1000.50000000
27.16666667,87.50000000,3.71666667,1001.00000000
29.42857143,79.85714286,6.10000000,1000.33333333
30.00000000,76.83333333,6.80000000,1001.16666667
29.50000000,81.50000000,8.35000000,1001.00000000
30.75000000,72.00000000,11.12500000,999.25000000
29.66666667,74.33333333,9.86666667,999.83333333
27.71428571,85.00000000,8.20000000,1001.71428571
26.60000000,92.00000000,4.46000000,1000.80000000
27.42857143,91.00000000,14.28571429,999.42857143
28.33333333,83.83333333,1.23333333,1000.16666667
28.16666667,84.66666667,5.55000000,1000.50000000
27.37500000,88.50000000,5.32500000,999.00000000
28.33333333,81.16666667,10.31428571,999.28571429
29.16666667,74.83333333,6.48333333,1001.16666667
31.28571429,73.14285714,2.64285714,1001.42857143
32.00000000,71.25000000,18.52500000,1000.33333333
29.00000000,90.75000000,0.92500000,998.75000000
32.00000000,69.87500000,6.47500000,997.85714286
32.14285714,57.28571429,17.07142857,999.85714286
30.14285714,60.71428571,11.64285714,1003.71428571
31.50000000,57.00000000,9.27500000,1003.25000000
29.16666667,73.00000000,3.10000000,1003.50000000
29.00000000,71.75000000,4.65000000,1003.25000000
30.00000000,65.20000000,11.48000000,1003.20000000
31.85714286,50.85714286,15.34285714,1003.71428571
32.75000000,45.50000000,14.80000000,1001.50000000
31.71428571,48.00000000,14.54285714,1002.16666667
31.66666667,46.00000000,13.56666667,1001.50000000
30.57142857,55.71428571,10.04285714,1003.42857143
30.83333333,51.83333333,6.78333333,1004.16666667
28.00000000,71.75000000,2.32500000,1007.25000000
31.00000000,57.50000000,42.22000000,1007.00000000
29.66666667,66.33333333,3.70000000,1005.33333333
30.85714286,61.14285714,3.97142857,1005.57142857
31.16666667,60.33333333,2.78333333,1008.16666667
31.14285714,67.14285714,3.17142857,1007.14285714
30.50000000,67.00000000,2.78333333,1003.83333333
31.62500000,56.37500000,3.93750000,1001.37500000
29.66666667,60.00000000,7.10000000,1002.33333333
29.25000000,56.50000000,3.47500000,1002.87500000
29.14285714,58.57142857,5.55714286,1003.14285714
29.80000000,61.60000000,2.96000000,1001.80000000
28.66666667,70.00000000,9.58333333,1003.00000000
25.20000000,89.00000000,5.18000000,1003.00000000
28.33333333,79.66666667,3.08333333,1001.66666667
30.28571429,68.00000000,4.50000000,1001.00000000
30.75000000,65.75000000,5.78750000,1002.75000000
28.57142857,75.00000000,6.61428571,1005.42857143
28.20000000,78.80000000,4.08000000,1006.60000000
29.00000000,71.25000000,7.41250000,1005.62500000
30.00000000,67.33333333,1.23333333,1005.33333333
28.14285714,79.85714286,5.55714286,1003.85714286
26.85714286,84.57142857,4.22857143,1004.71428571
28.28571429,68.71428571,6.37142857,1007.71428571
29.20000000,61.40000000,7.42000000,1010.00000000
28.60000000,59.00000000,7.40000000,1008.60000000
24.83333333,84.33333333,6.78333333,1007.50000000
28.50000000,69.00000000,2.08750000,1004.12500000
29.75000000,66.50000000,1.85000000,1005.25000000
29.71428571,66.57142857,1.58571429,1008.85714286
29.20000000,69.40000000,0.00000000,1009.80000000
30.83333333,65.50000000,5.56666667,1010.33333333
29.42857143,66.28571429,3.97142857,1010.85714286
23.85714286,89.85714286,4.24285714,1010.57142857
26.14285714,82.57142857,2.91428571,1008.28571429
27.16666667,84.33333333,0.61666667,1007.66666667
27.71428571,74.85714286,5.55714286,1007.00000000
25.85714286,76.42857143,3.70000000,1009.14285714
26.42857143,75.00000000,0.00000000,1009.00000000
26.85714286,76.71428571,1.05714286,1010.42857143
26.33333333,73.16666667,0.00000000,1010.50000000
24.57142857,69.57142857,2.11428571,1011.57142857
24.33333333,67.83333333,1.55000000,1010.66666667
24.87500000,63.62500000,1.38750000,1009.87500000
27.80000000,53.60000000,0.00000000,1011.00000000
25.00000000,67.50000000,1.16250000,1013.62500000
23.85714286,73.14285714,1.05714286,1013.28571429
22.80000000,75.80000000,1.86000000,1011.00000000
23.00000000,78.20000000,0.74000000,1011.20000000
22.87500000,66.87500000,2.55000000,1010.62500000
22.66666667,63.16666667,4.93333333,1010.00000000
23.00000000,62.71428571,3.97142857,1011.14285714
22.85714286,67.42857143,2.38571429,1012.85714286
23.66666667,58.83333333,3.08333333,1012.83333333
23.42857143,69.14285714,1.05714286,1013.28571429
21.62500000,65.00000000,4.63750000,1014.50000000
20.62500000,57.87500000,5.56250000,1016.00000000
21.16666667,54.16666667,2.46666667,1017.50000000
18.83333333,74.33333333,0.00000000,1017.50000000
20.57142857,66.71428571,3.18571429,1015.85714286
20.14285714,73.14285714,4.50000000,1015.66666667
18.00000000,82.20000000,19.91250000,1015.62500000
19.85714286,73.57142857,0.52857143,1016.71428571
16.83333333,72.00000000,2.46666667,1016.00000000
18.85714286,61.85714286,5.81428571,1013.42857143
16.57142857,71.71428571,0.80000000,1013.85714286
17.75000000,65.00000000,3.01250000,1014.25000000
17.62500000,63.37500000,3.47500000,1015.25000000
17.00000000,67.00000000,0.92500000,1016.50000000
16.62500000,69.62500000,0.00000000,1018.00000000
15.57142857,67.42857143,2.38571429,1017.71428571
18.50000000,55.12500000,7.41250000,1016.87500000
17.87500000,63.50000000,7.17500000,1015.50000000
18.25000000,58.87500000,2.55000000,1012.75000000
17.87500000,66.25000000,2.08750000,1013.12500000
17.62500000,74.87500000,1.16250000,1015.75000000
18.14285714,77.85714286,0.80000000,1014.57142857
19.12500000,58.87500000,5.08750000,1014.50000000
21.25000000,49.87500000,9.50000000,1012.87500000
21.25000000,51.37500000,9.75000000,1011.75000000
19.12500000,68.50000000,2.78750000,1014.75000000
18.62500000,71.87500000,1.85000000,1017.75000000
17.75000000,66.62500000,4.86250000,1016.87500000
17.87500000,69.62500000,11.81250000,1015.87500000
18.00000000,65.00000000,1.58571429,1016.14285714
17.25000000,73.25000000,1.85000000,1015.87500000
17.50000000,73.50000000,1.38750000,1016.75000000
17.14285714,71.85714286,4.22857143,1017.00000000
17.14285714,69.00000000,6.88571429,1015.28571429
16.12500000,72.37500000,3.71250000,1014.00000000
16.00000000,80.50000000,1.16250000,1014.25000000
16.50000000,83.62500000,0.00000000,1014.00000000
16.12500000,79.25000000,2.31250000,1013.50000000
15.50000000,81.75000000,2.55000000,1013.75000000
16.62500000,71.87500000,6.47500000,1014.12500000
17.75000000,62.37500000,16.90000000,1012.50000000
17.14285714,67.71428571,11.62857143,1012.00000000
16.14285714,79.00000000,0.80000000,1012.57142857
15.50000000,86.25000000,2.55000000,1015.12500000
15.25000000,89.50000000,1.16250000,1015.62500000
14.75000000,92.87500000,0.92500000,1014.25000000
14.87500000,93.00000000,2.08750000,1012.62500000
16.12500000,89.12500000,3.25000000,1012.87500000
15.37500000,91.37500000,4.41250000,1016.00000000
14.75000000,94.00000000,0.46250000,1017.00000000
15.25000000,94.00000000,1.38750000,1018.37500000
14.25000000,88.25000000,9.02500000,1020.50000000
13.50000000,84.75000000,5.78750000,1021.37500000
13.66666667,63.16666667,34.48750000,1020.62500000
12.12500000,67.62500000,4.40000000,1019.25000000
11.87500000,79.87500000,1.16250000,1018.62500000
10.87500000,70.00000000,5.32500000,1019.25000000
10.57142857,69.42857143,5.32500000,1018.50000000
12.37500000,79.50000000,6.47500000,1018.12500000
14.50000000,89.37500000,4.86250000,1020.50000000
13.37500000,89.62500000,7.65000000,1021.00000000
11.00000000,78.37500000,8.10000000,1020.25000000
12.50000000,74.87500000,5.32500000,1017.75000000
12.87500000,88.12500000,1.16250000,1016.25000000
12.37500000,89.00000000,0.46250000,1014.50000000
11.42857143,86.28571429,27.33750000,1017.62500000
12.14285714,72.28571429,20.60000000,1017.75000000
11.87500000,76.87500000,1.85000000,1017.87500000
12.83333333,83.00000000,1.23333333,1017.00000000
12.37500000,85.37500000,0.00000000,1016.62500000
12.12500000,82.62500000,6.72500000,1019.62500000
12.87500000,80.87500000,3.25000000,1020.75000000
14.00000000,72.37500000,1.16250000,1019.37500000
14.87500000,76.75000000,2.78750000,1017.00000000
12.00000000,93.50000000,0.46250000,1019.75000000
12.28571429,90.57142857,1.58571429,1019.57142857
12.00000000,95.75000000,1.16250000,1017.62500000
12.50000000,94.25000000,1.85000000,1020.25000000
14.50000000,84.50000000,3.47500000,1023.00000000
14.62500000,83.50000000,4.41250000,1021.37500000
13.57142857,96.85714286,7.17142857,1020.57142857
15.25000000,96.12500000,6.71250000,1019.87500000
15.62500000,90.12500000,6.71250000,1020.25000000
13.87500000,88.87500000,8.11250000,1019.25000000
11.75000000,95.62500000,8.33750000,1019.75000000
14.37500000,85.75000000,8.81250000,1019.12500000
16.62500000,72.37500000,9.95000000,1018.75000000
16.62500000,69.87500000,7.41250000,1016.75000000
14.87500000,81.87500000,4.62500000,1018.62500000
14.50000000,83.25000000,0.92500000,1019.37500000
14.75000000,82.50000000,3.01250000,1019.25000000
14.00000000,79.37500000,2.55000000,1019.75000000
15.25000000,76.12500000,1.85000000,1016.87500000
18.42857143,63.85714286,12.28750000,1014.12500000
18.85714286,65.42857143,13.42500000,1011.00000000
17.00000000,72.75000000,1.62500000,1011.50000000
18.50000000,65.37500000,6.01250000,1010.87500000
19.62500000,67.25000000,15.05000000,1009.25000000
13.62500000,85.37500000,8.11250000,1011.37500000
12.87500000,63.37500000,9.26250000,1012.00000000
12.62500000,61.75000000,3.70000000,1012.50000000
13.37500000,64.62500000,3.70000000,1013.50000000
13.25000000,67.00000000,9.26250000,1013.50000000
15.25000000,64.50000000,4.87500000,1013.62500000
13.00000000,95.50000000,5.33750000,1011.87500000
12.37500000,89.50000000,3.93750000,1012.87500000
13.50000000,79.00000000,8.78750000,1016.00000000
15.12500000,66.12500000,12.72500000,1017.75000000
15.25000000,60.12500000,8.80000000,1017.37500000
15.12500000,75.37500000,1.85000000,1016.62500000
16.12500000,78.62500000,1.86250000,1014.75000000
17.12500000,72.25000000,8.78750000,1014.25000000
16.62500000,85.62500000,6.25000000,1017.37500000
16.50000000,80.00000000,7.88750000,1019.37500000
16.37500000,69.37500000,5.33750000,1018.62500000
18.12500000,69.00000000,0.92500000,1017.25000000
18.75000000,71.12500000,2.08750000,1014.25000000
18.62500000,76.62500000,7.17500000,1013.12500000
15.62500000,88.37500000,5.80000000,1013.12500000
16.14285714,87.28571429,4.24285714,1015.28571429
16.12500000,79.00000000,5.78750000,1017.12500000
17.87500000,65.62500000,3.70000000,1016.25000000
18.75000000,66.37500000,3.71250000,1016.50000000
18.87500000,67.00000000,5.32500000,1016.12500000
18.37500000,64.00000000,4.63750000,1016.37500000
18.50000000,62.87500000,6.71250000,1017.12500000
19.87500000,63.87500000,9.96250000,1017.00000000
22.00000000,56.62500000,7.65000000,1014.50000000
20.00000000,63.87500000,10.88750000,1014.37500000
20.71428571,70.00000000,15.60000000,1013.71428571
20.00000000,68.87500000,6.48750000,1016.25000000
19.00000000,60.62500000,9.95000000,1016.25000000
19.62500000,61.25000000,5.80000000,1015.00000000
21.62500000,62.62500000,2.78750000,1016.37500000
23.12500000,58.50000000,6.25000000,1015.37500000
26.25000000,52.12500000,6.71250000,1011.25000000
24.85714286,53.42857143,9.80000000,1012.85714286
21.75000000,57.37500000,10.18750000,1013.25000000
21.50000000,55.00000000,7.40000000,1010.75000000
22.50000000,64.75000000,5.33750000,1007.12500000
25.00000000,59.50000000,3.01250000,1007.00000000
22.75000000,61.87500000,9.02500000,1010.62500000
22.37500000,73.12500000,9.48750000,1011.62500000
24.62500000,60.25000000,2.77500000,1010.50000000
25.12500000,58.87500000,2.77500000,1010.62500000
23.50000000,63.25000000,4.88750000,1011.75000000
24.42857143,67.57142857,4.50000000,1011.14285714
25.87500000,55.62500000,8.35000000,1011.25000000
24.12500000,46.75000000,13.90000000,1009.87500000
24.12500000,44.12500000,13.20000000,1008.25000000
24.87500000,45.75000000,9.71250000,1006.12500000
26.75000000,43.37500000,7.17500000,1005.75000000
25.00000000,48.00000000,10.42500000,1010.37500000
25.85714286,47.85714286,11.91428571,1009.85714286
27.37500000,44.00000000,9.26250000,1008.87500000
30.12500000,45.25000000,6.71250000,1007.50000000
27.25000000,47.62500000,12.96250000,1009.62500000
25.75000000,41.87500000,12.72500000,1010.37500000
25.75000000,35.25000000,12.73750000,1010.25000000
26.37500000,29.25000000,12.50000000,1010.87500000
28.14285714,29.00000000,10.05714286,1008.57142857
29.12500000,39.87500000,5.10000000,1007.12500000
26.87500000,40.37500000,15.51250000,1009.62500000
27.62500000,46.62500000,5.35000000,1010.62500000
29.00000000,48.12500000,2.55000000,1009.12500000
27.12500000,53.62500000,4.40000000,1008.25000000
26.37500000,49.62500000,9.25000000,1007.00000000
24.25000000,64.37500000,14.33750000,1011.62500000
25.62500000,57.87500000,5.10000000,1011.37500000
27.00000000,48.00000000,4.63750000,1010.50000000
28.00000000,33.12500000,8.81250000,1010.00000000
29.37500000,29.37500000,12.50000000,1011.75000000
29.12500000,37.00000000,6.02500000,1009.00000000
29.37500000,35.87500000,7.87500000,1005.87500000
30.62500000,34.37500000,8.11250000,1006.12500000
31.50000000,32.00000000,8.11250000,1006.37500000
30.62500000,30.00000000,8.35000000,1007.12500000
31.50000000,27.87500000,10.18750000,1005.62500000
32.12500000,28.87500000,8.32500000,1003.87500000
33.25000000,25.50000000,5.33750000,1003.75000000
34.87500000,22.50000000,9.73750000,1001.50000000
34.37500000,24.75000000,6.48750000,1001.87500000
31.75000000,33.37500000,6.47500000,1003.62500000
31.87500000,34.37500000,5.80000000,1003.00000000
29.75000000,53.25000000,9.03750000,1005.75000000
29.57142857,51.14285714,6.88571429,1006.85714286
31.75000000,48.62500000,1.85000000,1004.25000000
31.37500000,43.00000000,10.66250000,1002.62500000
30.50000000,39.62500000,6.48750000,1000.42857143
30.00000000,37.62500000,7.88750000,1000.75000000
29.62500000,40.37500000,7.65000000,1004.00000000
28.00000000,53.37500000,10.88750000,1004.87500000
25.25000000,65.75000000,9.96250000,1008.37500000
26.87500000,55.25000000,8.57500000,1006.50000000
29.50000000,39.87500000,11.12500000,1004.25000000
31.12500000,40.25000000,9.48750000,1003.50000000
29.87500000,47.62500000,7.17500000,1007.00000000
31.50000000,35.37500000,13.90000000,1007.37500000
32.37500000,29.50000000,11.57500000,1006.62500000
31.12500000,34.00000000,7.63750000,1006.62500000
33.00000000,32.50000000,9.71250000,1002.12500000
33.25000000,33.37500000,11.11250000,999.50000000
34.62500000,32.75000000,19.45000000,1000.00000000
31.50000000,50.50000000,6.72500000,1004.12500000
31.50000000,43.25000000,16.43750000,1005.50000000
30.12500000,54.12500000,4.17500000,1007.12500000
31.87500000,49.75000000,2.55000000,1004.75000000
33.62500000,44.50000000,3.95000000,1001.25000000
35.25000000,40.12500000,4.40000000,999.37500000
33.12500000,44.50000000,11.58750000,999.57142857
34.62500000,39.00000000,6.48750000,999.62500000
32.75000000,34.25000000,16.20000000,1003.25000000
32.75000000,41.37500000,4.63750000,1003.25000000
34.87500000,33.62500000,6.48750000,1000.00000000
35.25000000,33.12500000,7.18750000,998.12500000
36.87500000,26.87500000,8.56250000,996.12500000
37.50000000,27.62500000,10.20000000,994.87500000
38.50000000,22.75000000,13.18750000,994.00000000
37.62500000,26.25000000,6.72500000,993.12500000
37.87500000,32.12500000,6.02500000,993.12500000
37.25000000,20.87500000,12.03750000,994.75000000
37.62500000,23.12500000,14.81250000,995.62500000
32.87500000,39.25000000,24.32500000,997.00000000
30.25000000,55.12500000,16.66250000,997.62500000
30.50000000,66.87500000,6.48750000,997.37500000
33.87500000,52.00000000,8.10000000,997.12500000
36.37500000,41.37500000,10.88750000,995.62500000
36.87500000,42.12500000,15.96250000,994.12500000
33.87500000,58.00000000,10.42500000,994.25000000
35.75000000,47.87500000,10.88750000,993.25000000
38.00000000,36.12500000,17.82500000,991.37500000
36.87500000,40.12500000,9.73750000,993.87500000
34.50000000,46.75000000,4.40000000,996.37500000
32.12500000,49.75000000,6.71250000,996.25000000
33.00000000,46.25000000,10.18750000,995.50000000
32.25000000,53.25000000,13.20000000,997.62500000
32.50000000,60.37500000,3.23750000,1001.00000000
34.75000000,48.50000000,9.48750000,1001.62500000
34.87500000,49.00000000,5.78750000,999.37500000
33.00000000,57.75000000,9.71250000,997.75000000
32.00000000,67.75000000,3.25000000,997.50000000
31.37500000,65.12500000,6.25000000,1000.87500000
29.50000000,71.37500000,5.78750000,1001.12500000
28.87500000,75.12500000,5.08750000,998.28571429
31.38888889,69.00000000,4.33333333,998.77777778
34.70588235,52.05882353,9.20294118,1000.70588235
30.62500000,61.12500000,3.71250000,1000.50000000
34.00000000,48.75000000,5.56250000,998.25000000
35.00000000,39.50000000,9.72500000,996.87500000
36.00000000,37.12500000,13.65000000,996.50000000
36.12500000,38.75000000,11.33750000,996.87500000
36.62500000,38.62500000,8.78750000,996.12500000
35.87500000,51.37500000,5.33750000,996.00000000
31.62500000,69.75000000,6.02500000,998.00000000
32.37500000,67.87500000,6.72500000,997.12500000
33.12500000,62.62500000,8.82500000,996.00000000
32.62500000,63.00000000,10.45000000,997.25000000
30.75000000,74.25000000,6.72500000,996.12500000
27.25000000,83.87500000,2.55000000,994.87500000
29.87500000,71.00000000,6.25000000,995.12500000
